id_prescricao,cpf_paciente,nome_paciente,medicamento,codigo_medicamento,quantidade,data_prescricao
19516,17954368246,Sra. Camila da Cruz,Ibuprofeno,MNO345,3,2025-04-30
19517,50178943223,Ana Clara Dias,Amoxicilina,MNO345,1,2025-04-21
19518,73824960583,Sophia Barros,Losartana,MNO345,2,2025-05-04
19519,46983217519,Natália Teixeira,Ibuprofeno,ABC123,4,2025-05-05
19520,13850962768,Ana Clara Pires,Losartana,DEF456,2,2025-04-22
19521,96174235882,Arthur Porto,Dipirona,ABC123,5,2025-05-10
19522,80726931586,Laís Viana,Amoxicilina,ABC123,1,2025-05-18
19523,72340961831,Sr. Gustavo Henrique da Costa,Amoxicilina,JKL012,5,2025-04-22
19524,62930184787,Nicole Porto,Ibuprofeno,JKL012,4,2025-05-03
19525,46250319743,Dr. Theo da Paz,Paracetamol,JKL012,3,2025-05-07
19526,17964203878,Dra. Maria Sophia Fogaça,Losartana,GHI789,2,2025-05-13
19527,69123548746,Larissa Monteiro,Amoxicilina,DEF456,5,2025-04-24
19528,58709123695,Isadora Farias,Dipirona,GHI789,2,2025-05-11
19529,48659271076,Calebe Souza,Ibuprofeno,INV,-1,2025-05-02
19530,14768925049,Ana Vitória da Luz,Amoxicilina,DEF456,3,2025-05-12
19531,23674590883,Heloísa Farias,Dipirona,GHI789,1,2025-05-18
19532,18490673250,Pietro Ferreira,Dipirona,MNO345,4,2025-04-20
19533,73541960884,Diogo Gonçalves,Amoxicilina,GHI789,2,2025-05-11
19534,63987451246,Pedro Nascimento,Losartana,GHI789,4,2025-05-08
19535,4193758648,Dra. Maria Cecília Rezende,Amoxicilina,MNO345,5,2025-05-07
19536,73952486191,Maria Sophia Novaes,Amoxicilina,DEF456,3,2025-05-05
19537,13084795223,Luiz Henrique da Costa,Dipirona,ABC123,1,2025-05-15
19538,40865723974,Augusto Carvalho,Losartana,ABC123,5,2025-05-17
19539,10346589215,Thiago Pereira,Losartana,ABC123,5,2025-04-21
19540,37540986166,Kevin Santos,Losartana,JKL012,5,2025-05-10
19541,6759312821,Miguel Novaes,Ibuprofeno,ABC123,1,2025-05-10
19542,48172560958,Srta. Elisa Lopes,Losartana,JKL012,3,2025-05-17
19543,35048967100,Sra. Bárbara da Luz,Paracetamol,MNO345,4,2025-05-05
19544,1762895420,Davi Lucas Caldeira,Dipirona,JKL012,5,2025-05-10
19545,73689041520,Bernardo Correia,Amoxicilina,GHI789,3,2025-05-07
19546,95846231764,Brenda Silveira,Dipirona,MNO345,1,2025-04-24
19547,87149065384,Ana Laura Oliveira,Paracetamol,ABC123,4,2025-05-19
19548,78349026103,Gustavo Henrique Costa,Amoxicilina,MNO345,5,2025-05-14
19549,65124987049,Maitê Cunha,Paracetamol,ABC123,3,2025-05-18
19550,5267134961,Sr. Thiago Mendes,Amoxicilina,DEF456,4,2025-05-18
19551,65793142061,Davi Lucas Nascimento,Losartana,DEF456,5,2025-05-01
19552,27089345629,Pedro Gonçalves,Losartana,MNO345,2,2025-05-11
19553,81725469049,Marcelo Moura,Paracetamol,JKL012,1,2025-04-23
19554,52714603807,Carolina Teixeira,Amoxicilina,GHI789,1,2025-05-11
19555,24903867196,Kaique Mendes,Paracetamol,GHI789,4,2025-04-25
19556,87025396400,Otávio Castro,Losartana,INV,-1,2025-05-11
19557,98430725105,Dr. Pedro Lucas Vieira,Losartana,JKL012,3,2025-05-09
19558,5326749874,Dr. Vitor Gabriel Alves,Amoxicilina,DEF456,2,2025-05-06
19559,26930451770,Ana Luiza Porto,Dipirona,MNO345,1,2025-04-23
19560,81032576480,João Pedro da Cruz,Dipirona,DEF456,5,2025-05-01
19561,38412970640,Ana Júlia Gomes,Dipirona,MNO345,2,2025-04-22
19562,13087692450,Vitor da Cruz,Amoxicilina,DEF456,5,2025-05-04
19563,97524680120,Ana Vitória Ramos,Losartana,ABC123,3,2025-05-21
19564,2391856415,Otávio Jesus,Losartana,ABC123,1,2025-04-24
19565,34719862519,Sra. Heloísa Carvalho,Dipirona,MNO345,5,2025-04-30
19566,92850143642,Sr. Carlos Eduardo da Cruz,Ibuprofeno,GHI789,5,2025-05-10
19567,26438591700,Olivia Souza,Paracetamol,DEF456,5,2025-04-23
19568,73864251044,Sabrina Freitas,Paracetamol,DEF456,1,2025-05-14
19569,45067893184,Enzo Porto,Paracetamol,ABC123,3,2025-05-14
19570,26791054352,Catarina Souza,Ibuprofeno,MNO345,1,2025-05-08
19571,43265807126,Dr. Enzo Ferreira,Dipirona,MNO345,3,2025-04-27
19572,46719820303,Davi Nogueira,Dipirona,JKL012,2,2025-04-30
19573,15409673875,Maria Clara Souza,Dipirona,GHI789,3,2025-04-29
19574,76345082171,Luiz Gustavo Barros,Paracetamol,JKL012,3,2025-04-25
19575,50173862977,Luiz Henrique Nascimento,Dipirona,MNO345,5,2025-05-06
19576,64957318093,Daniela Rocha,Ibuprofeno,MNO345,2,2025-04-27
19577,78190465384,Mariane da Mota,Paracetamol,JKL012,5,2025-05-01
19578,1274389631,Luiza Costa,Ibuprofeno,ABC123,2,2025-04-20
19579,4312576980,Dra. Daniela Araújo,Ibuprofeno,JKL012,3,2025-05-05
19580,4371652808,Gabriela Nascimento,Ibuprofeno,JKL012,1,2025-05-06
19581,6817239478,Leandro Pinto,Losartana,ABC123,1,2025-05-10
19582,71920834613,Marcos Vinicius da Costa,Losartana,DEF456,1,2025-05-17
19583,52097638465,Camila Almeida,Paracetamol,INV,-1,2025-04-27
19584,123456789,Dra. Isabella da Paz,Ibuprofeno,INV,-1,2025-04-23
19585,3874165957,Sra. Manuela Rodrigues,Dipirona,DEF456,3,2025-04-21
19586,43780926547,Rodrigo Cardoso,Paracetamol,JKL012,4,2025-04-26
19587,48619032542,Eduarda Nogueira,Paracetamol,ABC123,2,2025-04-21
19588,45678129058,Thales Melo,Losartana,GHI789,4,2025-05-12
19589,59286417020,Maria Julia Moura,Losartana,ABC123,1,2025-04-22
19590,81604753900,Srta. Júlia Freitas,Ibuprofeno,INV,-1,2025-04-27
19591,32581764937,Dra. Alexia Almeida,Amoxicilina,ABC123,5,2025-05-09
19592,85016934215,Samuel Gomes,Paracetamol,JKL012,1,2025-05-11
19593,70431629803,Daniela Alves,Paracetamol,MNO345,3,2025-04-24
19594,10835472671,Sofia Souza,Dipirona,JKL012,5,2025-05-02
19595,123456789,Julia Caldeira,Dipirona,INV,-1,2025-05-03
19596,41632879573,Maria Julia Cavalcanti,Dipirona,GHI789,3,2025-05-17
19597,34619708240,Sra. Julia da Paz,Dipirona,ABC123,4,2025-04-21
19598,79643852083,Enzo Gabriel Aragão,Dipirona,GHI789,4,2025-05-03
19599,32486017526,Dr. Alexandre Vieira,Paracetamol,DEF456,4,2025-05-18
19600,38469752065,Dra. Júlia Silveira,Amoxicilina,JKL012,1,2025-04-26
19601,97506813203,Pedro Lucas Souza,Dipirona,GHI789,2,2025-05-14
19602,86253479083,Vinicius Aragão,Paracetamol,GHI789,5,2025-05-11
19603,28613597068,Yuri da Conceição,Losartana,DEF456,2,2025-04-28
19604,53206478910,Raquel Peixoto,Paracetamol,JKL012,2,2025-04-26
19605,83564219773,Kamilly da Paz,Losartana,MNO345,5,2025-05-20
19606,63045982700,Luigi Ferreira,Dipirona,MNO345,1,2025-04-22
19607,40891326731,Mariana Souza,Dipirona,JKL012,4,2025-05-03
19608,82461035989,Thomas Costa,Dipirona,GHI789,5,2025-04-27
19609,43516982764,Luana Carvalho,Dipirona,JKL012,5,2025-05-16
19610,76184203940,Dra. Larissa Ramos,Amoxicilina,INV,-1,2025-04-21
19611,27915634070,Marcos Vinicius Moreira,Ibuprofeno,GHI789,2,2025-05-20
19612,76538210902,Nicole da Mata,Dipirona,GHI789,3,2025-05-15
19613,21340568780,Sra. Pietra Dias,Losartana,DEF456,2,2025-05-11
19614,91560428333,Sr. Erick Costela,Dipirona,DEF456,5,2025-05-09
19615,30857962159,Rafaela Costa,Ibuprofeno,GHI789,5,2025-05-15
19616,87953126419,Caio da Mota,Ibuprofeno,JKL012,4,2025-04-30
19617,42068937131,João Miguel Rodrigues,Losartana,GHI789,3,2025-04-26
19618,26038974113,João Lucas Mendes,Losartana,MNO345,5,2025-05-05
19619,123456789,André Cunha,Losartana,INV,-1,2025-04-30
19620,82901567312,Maria Sophia Ribeiro,Dipirona,ABC123,1,2025-05-19
19621,39251684782,Maria Vitória da Rocha,Dipirona,MNO345,1,2025-05-08
19622,60134295706,Ana Luiza Silva,Ibuprofeno,ABC123,2,2025-05-18
19623,69248750338,Thomas Pinto,Losartana,INV,-1,2025-05-04
19624,60248371940,Calebe da Conceição,Ibuprofeno,MNO345,3,2025-05-03
19625,85016794294,Larissa da Luz,Amoxicilina,ABC123,2,2025-05-02
19626,18437206987,Lívia Lopes,Dipirona,GHI789,5,2025-05-18
19627,97286351419,Milena Pinto,Dipirona,JKL012,2,2025-04-28
19628,45267098167,Sofia Lopes,Paracetamol,JKL012,1,2025-05-19
19629,30256917868,Isadora da Rocha,Dipirona,DEF456,2,2025-04-20
19630,38690547274,Kamilly Caldeira,Paracetamol,ABC123,1,2025-05-19
19631,69574310299,Gustavo da Cruz,Ibuprofeno,ABC123,3,2025-05-05
19632,4317586207,Lucas da Luz,Paracetamol,DEF456,3,2025-04-24
19633,36908412750,Luiz Miguel Silva,Losartana,GHI789,4,2025-04-27
19634,14359280670,Miguel Souza,Paracetamol,JKL012,4,2025-05-13
19635,34807956175,Maria Sophia da Mata,Amoxicilina,JKL012,5,2025-04-23
19636,72604918501,Isaac Campos,Amoxicilina,GHI789,5,2025-04-25
19637,94357068193,Natália Moreira,Dipirona,ABC123,5,2025-05-17
19638,81029543615,Sra. Olivia Dias,Dipirona,ABC123,4,2025-05-13
19639,64381270940,Isabella Farias,Paracetamol,JKL012,3,2025-04-21
19640,42860357190,Sr. Ian Pereira,Ibuprofeno,JKL012,1,2025-05-16
19641,15963784255,Valentina Almeida,Ibuprofeno,DEF456,5,2025-04-25
19642,97514308288,Bianca Costela,Ibuprofeno,DEF456,3,2025-05-16
19643,81264539070,Diego Alves,Dipirona,DEF456,2,2025-05-18
19644,76402513890,Catarina Campos,Paracetamol,DEF456,4,2025-05-20
19645,69875240338,Dra. Maysa Oliveira,Paracetamol,DEF456,1,2025-05-04
19646,26719830422,Srta. Maria Vitória Cunha,Paracetamol,ABC123,4,2025-05-11
19647,37268954000,Letícia Peixoto,Paracetamol,JKL012,5,2025-05-12
19648,42983176509,Mariane Pinto,Dipirona,DEF456,4,2025-04-30
19649,6859231777,Maria Luiza Lopes,Paracetamol,JKL012,1,2025-04-24
19650,18640359270,Joaquim Ribeiro,Losartana,JKL012,4,2025-05-12
19651,29701835441,Marcos Vinicius Nascimento,Dipirona,GHI789,5,2025-04-24
19652,14856392719,Dra. Olivia Lopes,Amoxicilina,GHI789,2,2025-05-15
19653,56103897203,Dr. Marcos Vinicius das Neves,Dipirona,DEF456,2,2025-04-24
19654,26715094306,Emanuel Lopes,Ibuprofeno,JKL012,5,2025-05-20
19655,31608425762,Diogo Cardoso,Dipirona,DEF456,4,2025-05-02
19656,123456789,Luiz Henrique Farias,Amoxicilina,INV,-1,2025-05-13
19657,20386714517,Ana Vitória Novaes,Paracetamol,DEF456,1,2025-05-15
19658,2459187360,Maria Julia Souza,Paracetamol,DEF456,4,2025-04-24
19659,85913064224,Bruno Araújo,Amoxicilina,GHI789,5,2025-04-20
19660,30465879101,Ryan Mendes,Paracetamol,ABC123,5,2025-04-26
19661,19237680422,Francisco da Paz,Amoxicilina,MNO345,4,2025-04-23
19662,31047526999,Juan da Cunha,Amoxicilina,ABC123,4,2025-05-10
19663,86125740307,Luigi Lopes,Losartana,DEF456,1,2025-05-01
19664,69870453210,Brenda Campos,Paracetamol,GHI789,4,2025-05-11
19665,25140387905,Cauã da Cruz,Losartana,JKL012,5,2025-05-02
19666,56183074993,Maria Cecília Sales,Dipirona,DEF456,3,2025-05-10
19667,123456789,Sra. Rafaela Farias,Dipirona,INV,-1,2025-05-15
19668,21650783930,Srta. Beatriz das Neves,Losartana,JKL012,4,2025-05-15
19669,89347126519,Pietra Cardoso,Dipirona,DEF456,5,2025-04-25
19670,16340752934,Lucas Araújo,Paracetamol,MNO345,4,2025-04-24
19671,59674032134,João Vitor Barbosa,Losartana,GHI789,1,2025-04-30
19672,64720159370,Gabriel Gomes,Paracetamol,JKL012,1,2025-05-14
19673,5672931499,Srta. Sarah Rodrigues,Paracetamol,MNO345,4,2025-04-26
19674,34596178020,Esther Viana,Ibuprofeno,DEF456,3,2025-05-02
19675,80934571600,Sra. Maria Vitória Vieira,Ibuprofeno,GHI789,1,2025-04-26
19676,34208976500,Maria Sophia Teixeira,Dipirona,MNO345,4,2025-05-05
19677,78651402317,Miguel da Cunha,Dipirona,JKL012,2,2025-04-29
19678,34598162791,Pedro Miguel Carvalho,Amoxicilina,GHI789,4,2025-05-01
19679,37809126512,Dr. Heitor Jesus,Losartana,MNO345,1,2025-04-28
19680,29071863450,Luiz Otávio Moreira,Ibuprofeno,ABC123,2,2025-04-20
19681,51760932434,Arthur Moura,Losartana,MNO345,4,2025-04-25
19682,73845026910,Maria Eduarda Lima,Dipirona,GHI789,2,2025-04-22
19683,31456892070,Maria Julia Oliveira,Amoxicilina,MNO345,5,2025-05-14
19684,65384071290,Lorenzo da Cruz,Dipirona,JKL012,5,2025-04-23
19685,74528019620,Caroline Rodrigues,Paracetamol,DEF456,3,2025-05-14
19686,20914637878,Gustavo Campos,Paracetamol,ABC123,5,2025-05-08
19687,63487905256,Yasmin da Mata,Dipirona,DEF456,4,2025-05-21
19688,56230841762,João Pedro Fogaça,Losartana,MNO345,3,2025-05-19
19689,36812740969,Danilo Cardoso,Paracetamol,MNO345,1,2025-04-21
19690,25496081785,Emilly Barbosa,Amoxicilina,MNO345,2,2025-05-17
19691,74906528120,Rafaela Dias,Paracetamol,INV,-1,2025-04-28
19692,6973458157,Enzo Gabriel da Paz,Ibuprofeno,ABC123,5,2025-05-08
19693,1648729576,Sra. Raquel Pinto,Losartana,GHI789,5,2025-05-01
19694,56182973021,Lucas Azevedo,Paracetamol,MNO345,1,2025-05-05
19695,39160487593,Francisco Barros,Ibuprofeno,GHI789,1,2025-05-16
19696,50417296894,Dr. Vitor Hugo Rodrigues,Amoxicilina,JKL012,5,2025-05-17
19697,123456789,Srta. Emilly Gonçalves,Ibuprofeno,INV,-1,2025-04-21
19698,10589324705,Dr. Kaique Viana,Amoxicilina,ABC123,5,2025-05-18
19699,41637829582,João Lucas da Cunha,Ibuprofeno,JKL012,5,2025-05-11
19700,70538916230,Vicente Almeida,Paracetamol,ABC123,3,2025-05-17
19701,93518426737,Lorena Fernandes,Amoxicilina,JKL012,5,2025-05-08
19702,46980213598,Mirella Monteiro,Amoxicilina,DEF456,2,2025-05-04
19703,69520138498,Esther Moreira,Ibuprofeno,JKL012,4,2025-05-16
19704,53862704190,Sofia das Neves,Paracetamol,ABC123,1,2025-05-07
19705,48235609738,Elisa Nogueira,Paracetamol,INV,-1,2025-04-25
19706,31025847644,Sr. Danilo Barros,Ibuprofeno,DEF456,3,2025-05-08
19707,13078456226,Maria Vitória Monteiro,Amoxicilina,DEF456,4,2025-04-21
19708,19562378446,Dra. Nicole Souza,Amoxicilina,DEF456,3,2025-05-13
19709,91845706366,Sr. Enrico da Mota,Paracetamol,JKL012,3,2025-05-14
19710,84196250785,Murilo Campos,Losartana,DEF456,3,2025-05-17
19711,29760183404,Vinicius Novaes,Ibuprofeno,DEF456,3,2025-05-10
19712,24986310542,Sr. Davi Lucca Rocha,Losartana,MNO345,2,2025-05-21
19713,40168573253,Pedro Nogueira,Amoxicilina,ABC123,4,2025-04-24
19714,6713842526,Alana Campos,Paracetamol,MNO345,5,2025-04-22
19715,10352697407,Srta. Rebeca Pereira,Dipirona,ABC123,4,2025-05-12
19716,90584167202,Kevin da Mata,Ibuprofeno,GHI789,1,2025-05-15
19717,39804712687,Luigi Cardoso,Ibuprofeno,GHI789,3,2025-05-15
19718,2839754665,Lavínia Pereira,Dipirona,MNO345,2,2025-04-25
19719,85097416201,Luiz Fernando Rezende,Losartana,JKL012,1,2025-04-25
19720,91038264570,Igor da Luz,Dipirona,JKL012,3,2025-04-27
19721,16352049842,Lorenzo Vieira,Dipirona,MNO345,3,2025-04-21
19722,75491623873,Luiz Miguel Oliveira,Dipirona,DEF456,1,2025-04-30
19723,36982475000,Mariane Costa,Losartana,GHI789,2,2025-05-12
19724,87021654901,Heitor Cunha,Paracetamol,DEF456,2,2025-05-02
19725,82609413505,Thiago Correia,Paracetamol,JKL012,4,2025-04-20
19726,35986201442,Srta. Eduarda Souza,Dipirona,JKL012,1,2025-05-05
19727,4138962778,Stephany Lima,Paracetamol,MNO345,1,2025-05-10
19728,71596403225,Dra. Catarina Lima,Amoxicilina,GHI789,4,2025-05-21
19729,76508219359,Marina Barbosa,Dipirona,ABC123,1,2025-05-12
19730,67451930866,Vitor Nogueira,Dipirona,DEF456,5,2025-04-21
19731,5428967374,Emilly Jesus,Losartana,DEF456,4,2025-05-14
19732,91720543879,Ana Vitória Sales,Amoxicilina,DEF456,2,2025-05-04
19733,36921480704,Mirella Lima,Paracetamol,MNO345,2,2025-05-08
19734,72183409541,Maria Sophia Correia,Dipirona,GHI789,5,2025-04-23
19735,65043271906,Paulo Moreira,Paracetamol,MNO345,2,2025-05-10
19736,95068347175,Júlia Ferreira,Dipirona,JKL012,5,2025-05-05
19737,95061748301,Maria Cecília Sales,Amoxicilina,ABC123,4,2025-04-30
19738,19468237087,Antônio Gomes,Ibuprofeno,JKL012,3,2025-05-05
19739,61094357243,João Miguel Souza,Losartana,DEF456,4,2025-04-30
19740,64138957219,Luiza da Mata,Amoxicilina,ABC123,5,2025-05-09
19741,10246538970,Enrico Moraes,Paracetamol,MNO345,3,2025-05-15
19742,59728643047,Pedro Lucas Fernandes,Amoxicilina,DEF456,1,2025-05-15
19743,25913674006,Luna Souza,Dipirona,DEF456,5,2025-05-21
19744,5471368975,Sra. Milena Campos,Paracetamol,ABC123,5,2025-04-23
19745,61570942811,Ana Luiza Farias,Dipirona,MNO345,4,2025-05-12
19746,12547839032,Luigi Moraes,Paracetamol,JKL012,5,2025-05-20
19747,85217634928,Isabelly Silveira,Ibuprofeno,JKL012,4,2025-04-27
19748,19463580700,Kamilly Moraes,Ibuprofeno,ABC123,1,2025-05-08
19749,26835491728,Felipe da Rosa,Dipirona,GHI789,4,2025-05-05
19750,94160835775,Rebeca Moraes,Amoxicilina,MNO345,2,2025-05-19
19751,56187043235,Pietra da Luz,Ibuprofeno,ABC123,5,2025-05-01
19752,3186279577,João Guilherme Teixeira,Losartana,GHI789,2,2025-05-10
19753,70812564308,Larissa Castro,Losartana,ABC123,1,2025-05-15
19754,9634852700,Luiza Fogaça,Losartana,GHI789,5,2025-04-24
19755,94507683157,Arthur Pinto,Ibuprofeno,GHI789,4,2025-04-20
19756,69350148242,Dra. Bruna Viana,Amoxicilina,ABC123,1,2025-05-10
19757,4983561242,Benjamin Dias,Ibuprofeno,DEF456,4,2025-04-21
19758,86032175480,Diego Oliveira,Losartana,JKL012,4,2025-05-21
19759,71694803520,Luiz Gustavo Ferreira,Ibuprofeno,INV,-1,2025-04-20
19760,87450391600,Milena Gonçalves,Amoxicilina,DEF456,2,2025-04-25
19761,87495123664,Sr. Lucas Moraes,Amoxicilina,ABC123,4,2025-05-11
19762,50281637903,Elisa Monteiro,Losartana,DEF456,1,2025-04-25
19763,10548326924,Juliana Porto,Dipirona,MNO345,3,2025-04-25
19764,19234568737,Beatriz da Rocha,Paracetamol,GHI789,4,2025-05-08
19765,69857214002,Pietra Moraes,Losartana,ABC123,3,2025-04-28
19766,19584632728,Larissa Cunha,Ibuprofeno,ABC123,3,2025-04-29
19767,75013849241,Carolina Alves,Paracetamol,ABC123,1,2025-04-28
19768,32168974519,Paulo Cunha,Ibuprofeno,DEF456,3,2025-05-01
19769,41835602762,Sabrina Moraes,Ibuprofeno,GHI789,2,2025-05-17
19770,68074239187,Dra. Maria Luiza da Conceição,Losartana,DEF456,1,2025-04-28
19771,84129375628,Giovanna Rocha,Amoxicilina,ABC123,3,2025-04-28
19772,53624078992,Yago Fogaça,Amoxicilina,DEF456,5,2025-05-06
19773,64032791570,Sra. Alexia Araújo,Losartana,JKL012,4,2025-04-24
19774,7365248947,Bianca Nascimento,Ibuprofeno,ABC123,2,2025-04-20
19775,95407831600,Ian Costa,Losartana,JKL012,5,2025-05-06
19776,14658920794,Dr. Benício Moraes,Dipirona,JKL012,1,2025-04-25
19777,5791236859,Ana Beatriz Ribeiro,Paracetamol,JKL012,5,2025-05-13
19778,59043126870,Cauã Fogaça,Dipirona,GHI789,1,2025-04-20
19779,76318459219,Isis Almeida,Ibuprofeno,DEF456,4,2025-05-08
19780,91374086584,Sofia Rodrigues,Paracetamol,ABC123,4,2025-05-18
19781,75246039161,João Guilherme Caldeira,Amoxicilina,ABC123,3,2025-05-01
19782,54968072392,Emanuella Oliveira,Losartana,GHI789,1,2025-05-04
19783,82543197079,Sra. Isabella Melo,Losartana,GHI789,2,2025-05-13
19784,40159267307,Srta. Rafaela Gomes,Dipirona,JKL012,3,2025-05-09
19785,20173468535,Pedro Henrique Novaes,Paracetamol,GHI789,4,2025-05-15
19786,96018735466,Calebe Cardoso,Dipirona,GHI789,3,2025-05-18
19787,98516270467,Gabrielly Gonçalves,Losartana,JKL012,2,2025-04-22
19788,5926431824,Srta. Milena Moreira,Paracetamol,GHI789,1,2025-05-21
19789,43279851637,Gustavo Henrique Silveira,Dipirona,ABC123,2,2025-04-21
19790,83614297004,Srta. Amanda Silveira,Amoxicilina,ABC123,1,2025-04-29
19791,40762193506,Dr. Rodrigo Rezende,Ibuprofeno,ABC123,1,2025-05-18
19792,26307845929,Thiago da Rocha,Dipirona,INV,-1,2025-05-16
19793,95210763803,João Vitor Duarte,Dipirona,MNO345,5,2025-05-08
19794,74061592858,Dr. Nicolas Pires,Losartana,GHI789,2,2025-04-21
19795,80592163415,Thiago Rocha,Ibuprofeno,DEF456,5,2025-04-29
19796,79628150430,Dra. Marcela Sales,Losartana,GHI789,2,2025-04-25
19797,15276839409,Kamilly Mendes,Ibuprofeno,MNO345,2,2025-05-13
19798,43012685707,Ana Julia da Mota,Ibuprofeno,MNO345,5,2025-05-15
19799,37618452946,Caio Sales,Dipirona,DEF456,3,2025-05-13
19800,36472580162,Esther da Rocha,Dipirona,MNO345,3,2025-05-04
19801,18349602589,Marina Pires,Dipirona,MNO345,4,2025-05-13
19802,74532801680,Diogo Moura,Amoxicilina,INV,-1,2025-04-22
19803,20468539700,Yago da Rosa,Paracetamol,ABC123,1,2025-05-16
19804,123456789,Guilherme Freitas,Ibuprofeno,INV,-1,2025-05-12
19805,37605189400,Luana Azevedo,Losartana,DEF456,2,2025-04-26
19806,25406718967,Eloah Araújo,Ibuprofeno,MNO345,3,2025-05-05
19807,63907418557,Valentina Ferreira,Amoxicilina,DEF456,5,2025-04-29
19808,41209867303,Brenda Fogaça,Paracetamol,GHI789,1,2025-04-27
19809,82906417530,Maria Alice Freitas,Amoxicilina,MNO345,2,2025-04-24
19810,59032741888,Srta. Maria Eduarda Azevedo,Dipirona,JKL012,2,2025-05-11
19811,73456809166,João Gabriel da Paz,Losartana,GHI789,1,2025-05-04
19812,59408671384,Vitor Hugo Mendes,Amoxicilina,GHI789,4,2025-05-20
19813,4263857992,Dr. Pedro da Conceição,Ibuprofeno,DEF456,5,2025-05-07
19814,59214608776,Fernando Barbosa,Ibuprofeno,ABC123,2,2025-05-04
19815,89651274085,Luiz Otávio Aragão,Ibuprofeno,ABC123,1,2025-05-14
19816,25408397629,Helena da Mata,Amoxicilina,DEF456,5,2025-05-11
19817,46875310910,Lavínia Azevedo,Amoxicilina,MNO345,2,2025-05-09
19818,60718429567,Sr. Luiz Fernando Costa,Amoxicilina,JKL012,3,2025-05-10
19819,36290481533,Bernardo Martins,Amoxicilina,MNO345,5,2025-04-21
19820,36408571271,Mariane Fogaça,Paracetamol,ABC123,3,2025-05-21
19821,70261849549,Alana Cardoso,Amoxicilina,ABC123,2,2025-05-13
19822,20173596886,Elisa Pinto,Amoxicilina,GHI789,1,2025-05-01
19823,48160972369,Bruno da Conceição,Dipirona,JKL012,4,2025-05-12
19824,85316092759,Henrique Gonçalves,Paracetamol,JKL012,5,2025-04-26
19825,91638027595,Pedro Lucas Cardoso,Ibuprofeno,JKL012,2,2025-04-23
19826,61054387290,Isabelly Novaes,Ibuprofeno,JKL012,4,2025-05-07
19827,2314567943,Srta. Rebeca Ferreira,Amoxicilina,MNO345,1,2025-04-28
19828,123456789,Ana Moura,Losartana,INV,-1,2025-04-29
19829,75691032461,Sra. Emilly Cunha,Ibuprofeno,DEF456,1,2025-05-12
19830,40825963133,Maria Julia Mendes,Paracetamol,JKL012,1,2025-04-29
19831,53904162799,Leandro Ramos,Paracetamol,JKL012,5,2025-04-24
19832,8149736557,Gabrielly Moreira,Paracetamol,MNO345,4,2025-05-10
19833,63918704548,Yago Nascimento,Paracetamol,JKL012,4,2025-04-23
19834,3781962431,Luiz Miguel Fogaça,Losartana,JKL012,2,2025-05-20
19835,16539047800,Lavínia Dias,Dipirona,DEF456,4,2025-05-03
19836,50961827386,Ana Teixeira,Ibuprofeno,DEF456,4,2025-05-07
19837,30618954775,Dr. Igor Araújo,Amoxicilina,MNO345,1,2025-05-11
19838,7386145217,Diogo Correia,Dipirona,DEF456,4,2025-05-20
19839,31982460598,Natália Porto,Dipirona,JKL012,3,2025-05-11
19840,31574960857,Matheus Nascimento,Losartana,ABC123,5,2025-05-11
19841,54306729800,Letícia Viana,Paracetamol,JKL012,5,2025-04-27
19842,48190357204,Pietra Fernandes,Paracetamol,GHI789,4,2025-05-15
19843,14576023934,Joaquim Silveira,Amoxicilina,DEF456,1,2025-05-18
19844,49380257104,Luana Jesus,Paracetamol,GHI789,5,2025-05-21
19845,56742981300,Melissa Pereira,Losartana,ABC123,3,2025-05-11
19846,95163248782,Dr. Rafael Viana,Paracetamol,ABC123,3,2025-05-15
19847,32098657447,Murilo Monteiro,Ibuprofeno,JKL012,3,2025-05-06
19848,17524809379,Murilo Araújo,Losartana,ABC123,5,2025-05-01
19849,9157382603,Caroline Caldeira,Losartana,JKL012,2,2025-05-21
